time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP
4.590000000000063	 -0.0000011070206031860153	 0.000005512962601983418	 0.000005512962601983418	 0	 2.50000027564813	 0	 0.4909876014677453	 2.756481255472565e-7	 0.49098787711587083	 35.97746831454905	 0.050459282348596146	 0.01923145353486859	 0	 undefined	 undefined	 undefined
4.593000000000063	 -0.0000010937894217022404	 0.000005447071318442909	 0.000005447071318442909	 0	 2.500000272353566	 0	 0.4909876047623094	 2.723535614257422e-7	 0.49098787711587083	 35.977468331021875	 0.050459282371699686	 0.01923145370110993	 0	 undefined	 undefined	 undefined
4.596000000000063	 -0.000001080716380386093	 0.000005381967573825364	 0.000005381967573825364	 0	 2.5000002690983787	 0	 0.4909876080174967	 2.690983741393538e-7	 0.49098787711587083	 35.97746834729781	 0.05045928239452708	 0.019231453865364345	 0	 undefined	 undefined	 undefined
4.599000000000063	 -0.0000010677995891938963	 0.000005317641953439534	 0.000005317641953439534	 0	 2.5000002658820977	 0	 0.4909876112337777	 2.658820931200623e-7	 0.49098787711587083	 35.97746836337922	 0.05045928241708165	 0.019231454027655578	 0	 undefined	 undefined	 undefined
4.602000000000063	 -0.000001055037179398255	 0.00000525408514917558	 0.00000525408514917558	 0	 2.5000002627042575	 0	 0.49098761441161753	 2.6270425329544267e-7	 0.49098787711587083	 35.977468379268416	 0.05045928243936664	 0.019231454188007095	 0	 undefined	 undefined	 undefined
4.6050000000000635	 -0.0000010424273053644129	 0.000005191287977268644	 0.000005191287977268644	 0	 2.500000259564399	 0	 0.49098761755147563	 2.595643951996962e-7	 0.49098787711587083	 35.9774683949677	 0.05045928246138528	 0.019231454346442082	 0	 undefined	 undefined	 undefined
4.608000000000064	 -0.0000010299681481029666	 0.000005129241378298843	 0.000005129241378298843	 0	 2.500000256462069	 0	 0.49098762065380597	 2.564620648626281e-7	 0.49098787711587083	 35.977468410479354	 0.05045928248314075	 0.019231454502983445	 0	 undefined	 undefined	 undefined
4.611000000000064	 -0.0000010176579028353672	 0.000005067936355018787	 0.000005067936355018787	 0	 2.5000002533968178	 0	 0.490987623719057	 2.533968138096476e-7	 0.49098787711587083	 35.97746842580561	 0.0504592825046362	 0.019231454657653815	 0	 undefined	 undefined	 undefined
4.614000000000064	 -0.0000010054947896520616	 0.000005007364052289631	 0.000005007364052289631	 0	 2.5000002503682026	 0	 0.490987626747672	 2.503681988397233e-7	 0.49098787711587083	 35.977468440948684	 0.050459282525874734	 0.019231454810475557	 0	 undefined	 undefined	 undefined
4.617000000000064	 -9.934770517361358e-7	 0.000004947515721553941	 0.000004947515721553941	 0	 2.500000247375786	 0	 0.4909876297400888	 2.47375782025383e-7	 0.49098787711587083	 35.97746845591077	 0.05045928254685942	 0.01923145496147076	 0	 undefined	 undefined	 undefined
4.620000000000064	 -9.816029518106006e-7	 0.000004888382703072125	 0.000004888382703072125	 0	 2.500000244419135	 0	 0.49098763269674006	 2.444191307682253e-7	 0.49098787711587083	 35.97746847069403	 0.05045928256759331	 0.01923145511066126	 0	 undefined	 undefined	 undefined
4.623000000000064	 -9.698707703620357e-7	 0.000004829956434804217	 0.000004829956434804217	 0	 2.5000002414978217	 0	 0.49098763561805325	 2.414978175768745e-7	 0.49098787711587083	 35.97746848530059	 0.05045928258807937	 0.019231455258068627	 0	 undefined	 undefined	 undefined
4.626000000000064	 -9.582788127460162e-7	 0.000004772228487937014	 0.000004772228487937014	 0	 2.5000002386114244	 0	 0.49098763850445065	 2.386114201780032e-7	 0.49098787711587083	 35.97746849973258	 0.05045928260832059	 0.01923145540371417	 0	 undefined	 undefined	 undefined
4.629000000000064	 -9.468254020816858e-7	 0.000004715190504711586	 0.000004715190504711586	 0	 2.5000002357595252	 0	 0.49098764135634965	 2.3575952118326526e-7	 0.49098787711587083	 35.97746851399207	 0.050459282628319876	 0.019231455547618948	 0	 undefined	 undefined	 undefined
4.6320000000000645	 -9.355088845808268e-7	 0.000004658834242832199	 0.000004658834242832199	 0	 2.500000232941712	 0	 0.4909876441741626	 2.3294170825582938e-7	 0.49098787711587083	 35.97746852808114	 0.05045928264808014	 0.019231455689803768	 0	 undefined	 undefined	 undefined
4.635000000000065	 -9.243276224424335e-7	 0.000004603151557702745	 0.000004603151557702745	 0	 2.500000230157578	 0	 0.4909876469582968	 2.301575740548678e-7	 0.49098787711587083	 35.97746854200181	 0.05045928266760422	 0.019231455830289186	 0	 undefined	 undefined	 undefined
4.638000000000065	 -9.132799991817819e-7	 0.000004548134393544956	 0.000004548134393544956	 0	 2.5000002274067197	 0	 0.49098764970915487	 2.2740671595800066e-7	 0.49098787711587083	 35.9774685557561	 0.050459282686894945	 0.01923145596909551	 0	 undefined	 undefined	 undefined
4.641000000000065	 -9.023644178540735e-7	 0.000004493774801161976	 0.000004493774801161976	 0	 2.50000022468874	 0	 0.49098765242713455	 2.2468873628334052e-7	 0.49098787711587083	 35.977468569345994	 0.05045928270595511	 0.019231456106242814	 0	 undefined	 undefined	 undefined
4.644000000000065	 -8.915793010544348e-7	 0.000004440064920174791	 0.000004440064920174791	 0	 2.500000222003246	 0	 0.49098765511262876	 2.2200324206744781e-7	 0.49098787711587083	 35.97746858277347	 0.050459282724787474	 0.019231456241750926	 0	 undefined	 undefined	 undefined
4.647000000000065	 -8.809230891415609e-7	 0.000004386996987904013	 0.000004386996987904013	 0	 2.5000002193498494	 0	 0.4909876577660258	 2.193498450098197e-7	 0.49098787711587083	 35.97746859604045	 0.05045928274339474	 0.019231456375639437	 0	 undefined	 undefined	 undefined
4.650000000000065	 -8.703942402377152e-7	 0.0000043345633127245264	 0.0000043345633127245264	 0	 2.5000002167281656	 0	 0.49098766038770925	 2.1672816158391228e-7	 0.49098787711587083	 35.97746860914887	 0.05045928276177963	 0.0192314565079277	 0	 undefined	 undefined	 undefined
4.653000000000065	 -8.599912320050862e-7	 0.000004282756336237981	 0.000004282756336237981	 0	 2.500000214137817	 0	 0.4909876629780582	 2.1413781264856269e-7	 0.49098787711587083	 35.977468622100616	 0.05045928277994476	 0.019231456638634847	 0	 undefined	 undefined	 undefined
4.656000000000065	 -8.497125616457879e-7	 0.000004231568553336729	 0.000004231568553336729	 0	 2.5000002115784277	 0	 0.4909876655374471	 2.115784237255447e-7	 0.49098787711587083	 35.97746863489756	 0.050459282797892795	 0.019231456767779775	 0	 undefined	 undefined	 undefined
4.6590000000000655	 -8.395567423491457e-7	 0.000004180992574376319	 0.000004180992574376319	 0	 2.5000002090496287	 0	 0.490987668066246	 2.0904962483303535e-7	 0.49098787711587083	 35.977468647541556	 0.050459282815626304	 0.019231456895381156	 0	 undefined	 undefined	 undefined
4.662000000000066	 -8.295223050680534e-7	 0.000004131021080766573	 0.000004131021080766573	 0	 2.500000206551054	 0	 0.4909876705648205	 2.065510503190815e-7	 0.49098787711587083	 35.977468660034425	 0.050459282833147864	 0.019231457021457437	 0	 undefined	 undefined	 undefined
4.665000000000066	 -8.1960780029533e-7	 0.000004081646842735154	 0.000004081646842735154	 0	 2.500000204082342	 0	 0.49098767303353197	 2.0408233886159977e-7	 0.49098787711587083	 35.97746867237798	 0.05045928285046	 0.019231457146026844	 0	 undefined	 undefined	 undefined
4.668000000000066	 -8.09811796287363e-7	 0.0000040328627459729205	 0.0000040328627459729205	 0	 2.5000002016431373	 0	 0.4909876754727372	 2.0164313363491004e-7	 0.49098787711587083	 35.97746868457401	 0.050459282867565236	 0.01923145726910739	 0	 undefined	 undefined	 undefined
4.671000000000066	 -8.001328737350377e-7	 0.000003984661711697868	 0.000003984661711697868	 0	 2.5000001992330856	 0	 0.49098767788278885	 1.9923308197666856e-7	 0.49098787711587083	 35.97746869662427	 0.050459282884466015	 0.01923145739071687	 0	 undefined	 undefined	 undefined
4.674000000000066	 -7.905696346455215e-7	 0.000003937036776591185	 0.000003937036776591185	 0	 2.500000196851839	 0	 0.49098768026403544	 1.9685183538786788e-7	 0.49098787711587083	 35.9774687085305	 0.0504592829011648	 0.019231457510872865	 0	 undefined	 undefined	 undefined
4.677000000000066	 -7.811206952368366e-7	 0.000003889981066151904	 0.000003889981066151904	 0	 2.5000001944990533	 0	 0.4909876826168212	 1.9449904964385922e-7	 0.49098787711587083	 35.97746872029443	 0.050459282917664	 0.019231457629592746	 0	 undefined	 undefined	 undefined
4.680000000000066	 -7.717846912669302e-7	 0.000003843487759169761	 0.000003843487759169761	 0	 2.500000192174388	 0	 0.4909876849414863	 1.921743845167967e-7	 0.49098787711587083	 35.97746873191775	 0.050459282933965996	 0.019231457746893683	 0	 undefined	 undefined	 undefined
4.683000000000066	 -7.625602709282475e-7	 0.0000037975501498976882	 0.0000037975501498976882	 0	 2.5000001898775075	 0	 0.49098768723836694	 1.8987750388665958e-7	 0.49098787711587083	 35.977468743402156	 0.05045928295007315	 0.01923145786279263	 0	 undefined	 undefined	 undefined
